"subj" "block" "trial" "stim" "target" "resp" "acc" "rt" "ITI" "difficulty" "task" "session"
46 "16" 6 "b" "v" "n" 1 585 1093 1 "two" "001"
46 "16" 7 "T" "b" "n" 1 619 640 1 "two" "001"
46 "16" 8 "T" "t" "y" 1 719 961 1 "two" "001"
46 "16" 9 "v" "t" "n" 1 452 501 1 "two" "001"
46 "16" 10 "B" "v" "n" 1 735 1460 1 "two" "001"
46 "16" 11 "v" "b" "n" 1 302 590 1 "two" "001"
46 "16" 12 "B" "v" "n" 1 652 1169 1 "two" "001"
46 "16" 13 "T" "b" "n" 1 685 519 1 "two" "001"
46 "16" 14 "g" "t" "n" 1 719 1126 1 "two" "001"
46 "16" 15 "b" "g" "n" 1 735 668 1 "two" "001"
46 "16" 16 "v" "b" "n" 1 502 854 1 "two" "001"
46 "16" 17 "g" "v" "n" 1 435 617 1 "two" "001"
46 "16" 18 "t" "g" "n" 1 452 725 1 "two" "001"
46 "16" 19 "t" "t" "y" 1 553 1033 1 "two" "001"
46 "16" 20 "v" "t" "n" 1 535 851 1 "two" "001"
46 "17" 1 "g" NA "n" 1 786 919 2 "two" "001"
46 "17" 2 "v" NA "n" 1 502 764 2 "two" "001"
46 "17" 3 "V" "g" "n" 1 1052 739 2 "two" "001"
46 "17" 4 "V" "v" "y" 1 451 634 2 "two" "001"
46 "17" 5 "t" "v" "n" 1 652 636 2 "two" "001"
46 "17" 6 "v" "v" "y" 1 902 953 2 "two" "001"
46 "17" 7 "T" "t" "n" 0 435 1096 2 "two" "001"
46 "17" 8 "v" "v" "y" 1 418 1209 2 "two" "001"
46 "17" 9 "g" "t" "n" 1 535 900 2 "two" "001"
46 "17" 10 "b" "v" "y" 0 652 1103 2 "two" "001"
46 "17" 11 "t" "g" "y" 0 318 1102 2 "two" "001"
46 "17" 12 "G" "b" "n" 1 385 574 2 "two" "001"
46 "17" 13 "B" "t" "y" 0 702 854 2 "two" "001"
46 "17" 14 "g" "g" "n" 0 602 884 2 "two" "001"
46 "17" 15 "B" "b" "y" 1 285 1365 2 "two" "001"
46 "17" 16 "b" "g" "n" 1 251 1458 2 "two" "001"
46 "17" 17 "v" "b" "n" 1 502 1383 2 "two" "001"
46 "17" 18 "g" "b" "y" 0 636 803 2 "two" "001"
46 "17" 19 "V" "v" "n" 0 585 847 2 "two" "001"
46 "17" 20 "V" "g" "y" 0 335 697 2 "two" "001"
46 "18" 1 "V" NA "n" 1 936 1430 1 "two" "001"
46 "18" 2 "B" "v" "n" 1 602 1319 1 "two" "001"
46 "18" 3 "b" "b" "y" 1 836 535 1 "two" "001"
46 "18" 4 "T" "b" "n" 1 619 1268 1 "two" "001"
46 "18" 5 "v" "t" "n" 1 535 550 1 "two" "001"
46 "18" 6 "g" "v" "n" 1 618 919 1 "two" "001"
46 "18" 7 "T" "g" "n" 1 585 1320 1 "two" "001"
46 "18" 8 "b" "t" "n" 1 435 1057 1 "two" "001"
46 "18" 9 "v" "b" "n" 1 619 674 1 "two" "001"
46 "18" 10 "V" "v" "y" 1 551 1144 1 "two" "001"
46 "18" 11 "g" "v" "n" 1 584 934 1 "two" "001"
46 "18" 12 "V" "g" "n" 1 902 1138 1 "two" "001"
46 "18" 13 "T" "v" "n" 1 485 1499 1 "two" "001"
46 "18" 14 "G" "t" "n" 1 519 789 1 "two" "001"
46 "18" 15 "v" "g" "n" 1 652 683 1 "two" "001"
46 "18" 16 "B" "v" "n" 1 452 1067 1 "two" "001"
46 "18" 17 "g" "b" "n" 1 586 1305 1 "two" "001"
46 "18" 18 "v" "g" "n" 1 318 896 1 "two" "001"
46 "18" 19 "v" "v" "y" 1 519 1042 1 "two" "001"
46 "18" 20 "T" "v" "n" 1 635 1374 1 "two" "001"
46 "19" 1 "T" NA "n" 1 1036 593 2 "two" "001"
46 "19" 2 "t" NA "n" 1 468 1388 2 "two" "001"
46 "19" 3 "B" "t" "n" 1 468 1097 2 "two" "001"
46 "19" 4 "t" "t" "y" 1 385 932 2 "two" "001"
46 "19" 5 "G" "b" "n" 1 469 664 2 "two" "001"
46 "19" 6 "b" "t" "n" 1 785 1494 2 "two" "001"
46 "19" 7 "G" "g" "y" 1 835 1108 2 "two" "001"
46 "19" 8 "G" "b" "n" 1 686 962 2 "two" "001"
46 "19" 9 "G" "g" "y" 1 735 598 2 "two" "001"
46 "19" 10 "T" "g" "n" 1 535 1350 2 "two" "001"
46 "19" 11 "b" "g" "y" 0 268 959 2 "two" "001"
46 "19" 12 "B" "t" "n" 1 602 1405 2 "two" "001"
46 "19" 13 "V" "b" "n" 1 468 734 2 "two" "001"
46 "19" 14 "B" "b" "y" 1 485 789 2 "two" "001"
46 "19" 15 "b" "v" "n" 1 635 782 2 "two" "001"
46 "19" 16 "V" "b" "y" 0 335 1405 2 "two" "001"
46 "19" 17 "G" "b" "n" 1 352 1304 2 "two" "001"
46 "19" 18 "g" "v" "y" 0 819 1084 2 "two" "001"
46 "19" 19 "G" "g" "y" 1 852 939 2 "two" "001"
46 "19" 20 "t" "g" "n" 1 435 593 2 "two" "001"
46 "20" 1 "t" NA "n" 1 351 1454 2 "two" "001"
46 "20" 2 "T" NA "n" 1 519 1411 2 "two" "001"
46 "20" 3 "t" "t" "y" 1 552 1497 2 "two" "001"
46 "20" 4 "v" "t" "n" 1 502 535 2 "two" "001"
46 "20" 5 "g" "t" "n" 1 719 1346 2 "two" "001"
46 "20" 6 "t" "v" "n" 1 802 837 2 "two" "001"
46 "20" 7 "v" "g" "n" 1 435 913 2 "two" "001"
46 "20" 8 "b" "t" "n" 1 635 769 2 "two" "001"
46 "20" 9 "T" "v" "n" 1 536 1357 2 "two" "001"
46 "20" 10 "v" "b" "n" 1 418 502 2 "two" "001"
46 "20" 11 "t" "t" "y" 1 651 1119 2 "two" "001"
46 "20" 12 "T" "v" "n" 1 335 1495 2 "two" "001"
46 "20" 13 "G" "t" "y" 0 301 1035 2 "two" "001"
46 "20" 14 "V" "t" "n" 1 619 1369 2 "two" "001"
46 "20" 15 "T" "g" "y" 0 285 500 2 "two" "001"
46 "20" 16 "V" "v" "n" 0 352 1432 2 "two" "001"
46 "20" 17 "B" "t" "n" 1 352 795 2 "two" "001"
46 "20" 18 "V" "v" "n" 0 452 1005 2 "two" "001"
46 "20" 19 "b" "b" "y" 1 785 1123 2 "two" "001"
46 "20" 20 "b" "v" "y" 0 319 1275 2 "two" "001"
46 "P" 1 "t" NA "n" 1 918 582 1 "P" "002"
46 "P" 2 "t" "t" "y" 1 418 707 1 "P" "002"
46 "P" 3 "b" "t" "n" 1 402 913 1 "P" "002"
46 "P" 4 "t" "b" "n" 1 569 1125 1 "P" "002"
46 "P" 5 "G" "t" "y" 0 635 779 1 "P" "002"
46 "P" 6 "t" "g" "n" 1 585 1362 1 "P" "002"
46 "P" 7 "g" "t" "n" 1 686 1385 1 "P" "002"
46 "P" 8 "G" "g" "y" 1 552 1396 1 "P" "002"
46 "P" 9 "T" "g" "n" 1 452 1403 1 "P" "002"
46 "P" 10 "V" "t" "n" 1 502 1082 1 "P" "002"
46 "P" 11 "g" "v" "n" 1 668 1232 1 "P" "002"
46 "P" 12 "t" "g" "n" 1 435 790 1 "P" "002"
46 "P" 13 "V" "t" "n" 1 568 606 1 "P" "002"
46 "P" 14 "g" "v" "n" 1 668 937 1 "P" "002"
46 "P" 15 "b" "g" "n" 1 635 891 1 "P" "002"
46 "P" 16 "t" "b" "n" 1 552 1263 1 "P" "002"
46 "P" 17 "V" "t" "n" 1 451 1156 1 "P" "002"
46 "P" 18 "v" "v" "y" 1 635 976 1 "P" "002"
46 "P" 19 "b" "v" "n" 1 569 521 1 "P" "002"
46 "P" 20 "B" "b" "n" 0 518 813 1 "P" "002"
46 "1" 1 "g" NA "n" 1 836 888 2 "adaptive" "002"
46 "1" 2 "B" NA "n" 1 602 627 2 "adaptive" "002"
46 "1" 3 "V" "g" "n" 1 501 1144 2 "adaptive" "002"
46 "1" 4 "b" "b" "y" 1 635 780 2 "adaptive" "002"
46 "1" 5 "g" "v" "n" 1 418 876 2 "adaptive" "002"
46 "1" 6 "b" "b" "y" 1 836 1017 2 "adaptive" "002"
46 "1" 7 "V" "g" "n" 1 736 1175 2 "adaptive" "002"
46 "1" 8 "v" "b" "n" 1 635 704 2 "adaptive" "002"
46 "1" 9 "v" "v" "y" 1 535 906 2 "adaptive" "002"
46 "1" 10 "b" "v" "n" 1 452 1423 2 "adaptive" "002"
46 "1" 11 "T" "v" "n" 1 402 656 2 "adaptive" "002"
46 "1" 12 "G" "b" "n" 1 769 723 2 "adaptive" "002"
46 "1" 13 "G" "t" "n" 1 402 908 2 "adaptive" "002"
46 "1" 14 "G" "g" "y" 1 319 610 2 "adaptive" "002"
46 "1" 15 "V" "g" "n" 1 819 710 2 "adaptive" "002"
46 "1" 16 "T" "g" "n" 1 635 1062 2 "adaptive" "002"
46 "1" 17 "v" "v" "y" 1 685 1170 2 "adaptive" "002"
46 "1" 18 "v" "t" "n" 1 352 1027 2 "adaptive" "002"
46 "1" 19 "V" "v" "y" 1 652 822 2 "adaptive" "002"
46 "1" 20 "t" "v" "n" 1 452 611 2 "adaptive" "002"
46 "2" 1 "b" NA "n" 1 953 988 3 "adaptive" "002"
46 "2" 2 "V" NA "n" 1 335 1470 3 "adaptive" "002"
46 "2" 3 "g" NA "n" 1 384 865 3 "adaptive" "002"
46 "2" 4 "B" "b" "y" 1 419 1168 3 "adaptive" "002"
46 "2" 5 "G" "v" "n" 1 401 857 3 "adaptive" "002"
46 "2" 6 "b" "g" "n" 1 719 1094 3 "adaptive" "002"
46 "2" 7 "v" "b" "y" 0 485 1028 3 "adaptive" "002"
46 "2" 8 "V" "g" "n" 1 452 1056 3 "adaptive" "002"
46 "2" 9 "T" "b" "y" 0 334 1410 3 "adaptive" "002"
46 "2" 10 "t" "v" "y" 0 418 1349 3 "adaptive" "002"
46 "2" 11 "B" "v" "n" 1 352 1411 3 "adaptive" "002"
46 "2" 12 "T" "t" "y" 1 301 1251 3 "adaptive" "002"
46 "2" 13 "b" "t" "n" 1 452 689 3 "adaptive" "002"
46 "2" 14 "G" "b" "y" 0 602 763 3 "adaptive" "002"
46 "2" 15 "V" "t" "n" 1 519 1438 3 "adaptive" "002"
46 "2" 16 "B" "b" "n" 0 485 1165 3 "adaptive" "002"
46 "2" 17 "v" "g" "y" 0 551 1414 3 "adaptive" "002"
46 "2" 18 "t" "v" "n" 1 469 612 3 "adaptive" "002"
46 "2" 19 "b" "b" "y" 1 802 1430 3 "adaptive" "002"
46 "2" 20 "b" "v" "n" 1 469 1052 3 "adaptive" "002"
46 "3" 1 "v" NA "n" 1 385 760 2 "adaptive" "002"
46 "3" 2 "T" NA "n" 1 819 621 2 "adaptive" "002"
46 "3" 3 "v" "v" "y" 1 535 1238 2 "adaptive" "002"
46 "3" 4 "t" "t" "y" 1 385 1150 2 "adaptive" "002"
46 "3" 5 "g" "v" "n" 1 836 721 2 "adaptive" "002"
46 "3" 6 "T" "t" "y" 1 585 900 2 "adaptive" "002"
46 "3" 7 "B" "g" "n" 1 636 852 2 "adaptive" "002"
46 "3" 8 "g" "t" "n" 1 550 507 2 "adaptive" "002"
46 "3" 9 "g" "b" "n" 1 568 1358 2 "adaptive" "002"
46 "3" 10 "g" "g" "y" 1 285 1185 2 "adaptive" "002"
46 "3" 11 "b" "g" "n" 1 585 1334 2 "adaptive" "002"
46 "3" 12 "B" "g" "n" 1 435 1407 2 "adaptive" "002"
46 "3" 13 "T" "b" "n" 1 718 1146 2 "adaptive" "002"
46 "3" 14 "B" "b" "y" 1 385 1290 2 "adaptive" "002"
46 "3" 15 "G" "t" "n" 1 402 1475 2 "adaptive" "002"
46 "3" 16 "t" "b" "y" 0 435 1308 2 "adaptive" "002"
46 "3" 17 "v" "g" "n" 1 535 1096 2 "adaptive" "002"
46 "3" 18 "V" "t" "n" 1 752 798 2 "adaptive" "002"
46 "3" 19 "b" "v" "n" 1 736 1413 2 "adaptive" "002"
46 "3" 20 "G" "v" "n" 1 769 693 2 "adaptive" "002"
46 "4" 1 "b" NA "n" 1 685 1416 3 "adaptive" "002"
46 "4" 2 "b" NA "n" 1 452 843 3 "adaptive" "002"
46 "4" 3 "v" NA "n" 1 701 1446 3 "adaptive" "002"
46 "4" 4 "t" "b" "n" 1 568 965 3 "adaptive" "002"
46 "4" 5 "v" "b" "n" 1 902 510 3 "adaptive" "002"
46 "4" 6 "t" "v" "n" 1 919 947 3 "adaptive" "002"
46 "4" 7 "b" "t" "n" 1 668 634 3 "adaptive" "002"
46 "4" 8 "b" "v" "n" 1 552 1221 3 "adaptive" "002"
46 "4" 9 "v" "t" "n" 1 619 731 3 "adaptive" "002"
46 "4" 10 "T" "b" "y" 0 719 1295 3 "adaptive" "002"
46 "4" 11 "v" "b" "n" 1 569 901 3 "adaptive" "002"
46 "4" 12 "B" "v" "y" 0 352 1461 3 "adaptive" "002"
46 "4" 13 "b" "t" "n" 1 686 1314 3 "adaptive" "002"
46 "4" 14 "G" "v" "n" 1 569 1059 3 "adaptive" "002"
46 "4" 15 "t" "b" "n" 1 852 1370 3 "adaptive" "002"
46 "4" 16 "V" "b" "y" 0 686 914 3 "adaptive" "002"
46 "4" 17 "t" "g" "n" 1 801 998 3 "adaptive" "002"
46 "4" 18 "T" "t" "y" 1 601 944 3 "adaptive" "002"
46 "4" 19 "V" "v" "n" 0 719 856 3 "adaptive" "002"
46 "4" 20 "B" "t" "n" 1 652 718 3 "adaptive" "002"
46 "5" 1 "b" NA "n" 1 485 918 3 "adaptive" "002"
46 "5" 2 "v" NA "n" 1 334 1011 3 "adaptive" "002"
46 "5" 3 "b" NA "n" 1 352 901 3 "adaptive" "002"
46 "5" 4 "V" "b" "n" 1 668 1026 3 "adaptive" "002"
46 "5" 5 "v" "v" "y" 1 585 1358 3 "adaptive" "002"
46 "5" 6 "G" "b" "n" 1 585 1224 3 "adaptive" "002"
46 "5" 7 "V" "v" "y" 1 419 1083 3 "adaptive" "002"
46 "5" 8 "B" "v" "n" 1 802 888 3 "adaptive" "002"
46 "5" 9 "B" "g" "n" 1 786 507 3 "adaptive" "002"
46 "5" 10 "G" "v" "n" 1 752 1337 3 "adaptive" "002"
46 "5" 11 "g" "b" "n" 1 551 503 3 "adaptive" "002"
46 "5" 12 "t" "b" "n" 1 686 1035 3 "adaptive" "002"
46 "5" 13 "b" "g" "n" 1 469 853 3 "adaptive" "002"
46 "5" 14 "b" "g" "n" 1 601 643 3 "adaptive" "002"
46 "5" 15 "B" "t" "y" 0 951 687 3 "adaptive" "002"
46 "5" 16 "v" "b" "n" 1 769 1256 3 "adaptive" "002"
46 "5" 17 "T" "b" "n" 1 518 1294 3 "adaptive" "002"
46 "5" 18 "b" "b" "y" 1 435 717 3 "adaptive" "002"
46 "5" 19 "B" "v" "n" 1 669 977 3 "adaptive" "002"
46 "5" 20 "t" "t" "y" 1 902 1396 3 "adaptive" "002"
46 "6" 1 "v" NA "n" 1 784 1384 4 "adaptive" "002"
46 "6" 2 "V" NA "n" 1 284 1414 4 "adaptive" "002"
46 "6" 3 "t" NA "n" 1 385 612 4 "adaptive" "002"
46 "6" 4 "g" NA "n" 1 735 1364 4 "adaptive" "002"
46 "6" 5 "b" "v" "n" 1 418 617 4 "adaptive" "002"
46 "6" 6 "g" "v" "n" 1 803 1376 4 "adaptive" "002"
46 "6" 7 "t" "t" "y" 1 502 1313 4 "adaptive" "002"
46 "6" 8 "t" "g" "n" 1 652 1360 4 "adaptive" "002"
46 "6" 9 "g" "b" "n" 1 802 1230 4 "adaptive" "002"
46 "6" 10 "t" "g" "y" 0 285 1331 4 "adaptive" "002"
46 "6" 11 "T" "t" "n" 0 619 1018 4 "adaptive" "002"
46 "6" 12 "g" "t" "n" 1 619 601 4 "adaptive" "002"
46 "6" 13 "b" "g" "n" 1 953 984 4 "adaptive" "002"
46 "6" 14 "b" "t" "y" 0 368 1000 4 "adaptive" "002"
46 "6" 15 "T" "t" "y" 1 736 1285 4 "adaptive" "002"
46 "6" 16 "t" "g" "y" 0 418 617 4 "adaptive" "002"
46 "6" 17 "b" "b" "n" 0 785 819 4 "adaptive" "002"
46 "6" 18 "G" "b" "y" 0 434 1062 4 "adaptive" "002"
46 "6" 19 "G" "t" "n" 1 285 620 4 "adaptive" "002"
46 "6" 20 "t" "t" "y" 1 335 1159 4 "adaptive" "002"
46 "7" 1 "B" NA "n" 1 451 680 3 "adaptive" "002"
46 "7" 2 "B" NA "n" 1 485 1090 3 "adaptive" "002"
46 "7" 3 "g" NA "n" 1 602 1012 3 "adaptive" "002"
46 "7" 4 "v" "b" "n" 1 418 714 3 "adaptive" "002"
46 "7" 5 "v" "b" "n" 1 619 1381 3 "adaptive" "002"
46 "7" 6 "B" "g" "n" 1 719 980 3 "adaptive" "002"
46 "7" 7 "V" "v" "y" 1 852 1213 3 "adaptive" "002"
46 "7" 8 "v" "v" "y" 1 319 544 3 "adaptive" "002"
46 "7" 9 "v" "b" "n" 1 851 1104 3 "adaptive" "002"
46 "7" 10 "b" "v" "n" 1 836 1297 3 "adaptive" "002"
46 "7" 11 "T" "v" "n" 1 586 724 3 "adaptive" "002"
46 "7" 12 "B" "v" "y" 0 685 1213 3 "adaptive" "002"
46 "7" 13 "V" "b" "y" 0 769 706 3 "adaptive" "002"
46 "7" 14 "T" "t" "y" 1 585 1328 3 "adaptive" "002"
46 "7" 15 "G" "b" "n" 1 452 1488 3 "adaptive" "002"
46 "7" 16 "t" "v" "n" 1 585 1090 3 "adaptive" "002"
46 "7" 17 "G" "t" "n" 1 752 955 3 "adaptive" "002"
46 "7" 18 "B" "g" "y" 0 585 1477 3 "adaptive" "002"
46 "7" 19 "T" "t" "n" 0 635 1321 3 "adaptive" "002"
46 "7" 20 "b" "g" "n" 1 1036 1463 3 "adaptive" "002"
46 "8" 1 "V" NA "n" 1 569 1164 3 "adaptive" "002"
46 "8" 2 "G" NA "n" 1 552 1217 3 "adaptive" "002"
46 "8" 3 "g" NA "n" 1 484 988 3 "adaptive" "002"
46 "8" 4 "v" "v" "y" 1 403 1402 3 "adaptive" "002"
46 "8" 5 "g" "g" "y" 1 484 1013 3 "adaptive" "002"
46 "8" 6 "G" "g" "y" 1 602 735 3 "adaptive" "002"
46 "8" 7 "V" "v" "y" 1 685 1362 3 "adaptive" "002"
46 "8" 8 "v" "g" "n" 1 402 1000 3 "adaptive" "002"
46 "8" 9 "T" "g" "n" 1 602 671 3 "adaptive" "002"
46 "8" 10 "T" "v" "n" 1 769 1290 3 "adaptive" "002"
46 "8" 11 "T" "v" "n" 1 585 582 3 "adaptive" "002"
46 "8" 12 "v" "t" "n" 1 685 918 3 "adaptive" "002"
46 "8" 13 "G" "t" "n" 1 551 1398 3 "adaptive" "002"
46 "8" 14 "G" "t" "n" 1 435 644 3 "adaptive" "002"
46 "8" 15 "b" "v" "n" 1 668 708 3 "adaptive" "002"
46 "8" 16 "V" "g" "n" 1 785 1132 3 "adaptive" "002"
46 "8" 17 "v" "g" "n" 1 469 1331 3 "adaptive" "002"
46 "8" 18 "b" "b" "y" 1 702 858 3 "adaptive" "002"
46 "8" 19 "b" "v" "n" 1 819 1338 3 "adaptive" "002"
46 "8" 20 "t" "v" "n" 1 502 814 3 "adaptive" "002"
46 "9" 1 "t" NA "n" 1 868 687 4 "adaptive" "002"
46 "9" 2 "v" NA "n" 1 368 543 4 "adaptive" "002"
46 "9" 3 "B" NA "n" 1 752 1477 4 "adaptive" "002"
46 "9" 4 "b" NA "n" 1 468 1150 4 "adaptive" "002"
46 "9" 5 "T" "t" "y" 1 686 1317 4 "adaptive" "002"
46 "9" 6 "T" "v" "y" 0 585 975 4 "adaptive" "002"
46 "9" 7 "t" "b" "n" 1 801 1378 4 "adaptive" "002"
46 "9" 8 "G" "b" "n" 1 502 513 4 "adaptive" "002"
46 "9" 9 "t" "t" "y" 1 468 1304 4 "adaptive" "002"
46 "9" 10 "T" "t" "y" 1 552 602 4 "adaptive" "002"
46 "9" 11 "T" "t" "n" 0 836 701 4 "adaptive" "002"
46 "9" 12 "g" "g" "y" 1 652 855 4 "adaptive" "002"
46 "9" 13 "B" "t" "n" 1 569 1114 4 "adaptive" "002"
46 "9" 14 "v" "t" "y" 0 1069 1099 4 "adaptive" "002"
46 "9" 15 "v" "t" "n" 1 752 752 4 "adaptive" "002"
46 "9" 16 "T" "g" "y" 0 718 975 4 "adaptive" "002"
46 "9" 17 "b" "b" "n" 0 619 692 4 "adaptive" "002"
46 "9" 18 "G" "v" "n" 1 636 666 4 "adaptive" "002"
46 "9" 19 "g" "v" "n" 1 1136 532 4 "adaptive" "002"
46 "9" 20 "V" "t" "y" 0 802 1177 4 "adaptive" "002"
46 "10" 1 "t" NA "n" 1 468 1222 3 "adaptive" "002"
46 "10" 2 "t" NA "n" 1 485 1323 3 "adaptive" "002"
46 "10" 3 "t" NA "n" 1 518 903 3 "adaptive" "002"
46 "10" 4 "t" "t" "y" 1 452 1184 3 "adaptive" "002"
46 "10" 5 "b" "t" "n" 1 569 1033 3 "adaptive" "002"
46 "10" 6 "t" "t" "y" 1 585 564 3 "adaptive" "002"
46 "10" 7 "G" "t" "n" 1 569 787 3 "adaptive" "002"
46 "10" 8 "B" "b" "y" 1 819 558 3 "adaptive" "002"
46 "10" 9 "V" "t" "n" 1 1036 807 3 "adaptive" "002"
46 "10" 10 "t" "g" "y" 0 518 1337 3 "adaptive" "002"
46 "10" 11 "T" "b" "n" 1 668 953 3 "adaptive" "002"
46 "10" 12 "b" "v" "n" 1 701 539 3 "adaptive" "002"
46 "10" 13 "b" "t" "n" 1 518 1454 3 "adaptive" "002"
46 "10" 14 "v" "t" "n" 1 519 1030 3 "adaptive" "002"
46 "10" 15 "t" "b" "y" 0 952 1158 3 "adaptive" "002"
46 "10" 16 "V" "b" "y" 0 835 918 3 "adaptive" "002"
46 "10" 17 "B" "v" "y" 0 585 1044 3 "adaptive" "002"
46 "10" 18 "V" "t" "n" 1 535 608 3 "adaptive" "002"
46 "10" 19 "V" "v" "n" 0 1186 1142 3 "adaptive" "002"
46 "10" 20 "V" "b" "n" 1 769 887 3 "adaptive" "002"
46 "11" 1 "T" NA "n" 1 1319 1144 2 "two" "002"
46 "11" 2 "B" NA "n" 1 802 1450 2 "two" "002"
46 "11" 3 "t" "t" "y" 1 552 1005 2 "two" "002"
46 "11" 4 "B" "b" "y" 1 685 1315 2 "two" "002"
46 "11" 5 "B" "t" "n" 1 785 680 2 "two" "002"
46 "11" 6 "B" "b" "y" 1 1235 624 2 "two" "002"
46 "11" 7 "T" "b" "n" 1 669 692 2 "two" "002"
46 "11" 8 "g" "b" "n" 1 669 1096 2 "two" "002"
46 "11" 9 "t" "t" "y" 1 584 562 2 "two" "002"
46 "11" 10 "v" "g" "n" 1 619 1298 2 "two" "002"
46 "11" 11 "T" "t" "y" 1 385 823 2 "two" "002"
46 "11" 12 "t" "v" "n" 1 535 1008 2 "two" "002"
46 "11" 13 "B" "t" "n" 1 469 986 2 "two" "002"
46 "11" 14 "b" "t" "n" 1 836 1498 2 "two" "002"
46 "11" 15 "t" "b" "n" 1 569 1369 2 "two" "002"
46 "11" 16 "t" "b" "n" 1 836 1250 2 "two" "002"
46 "11" 17 "T" "t" "y" 1 685 768 2 "two" "002"
46 "11" 18 "v" "t" "n" 1 652 1214 2 "two" "002"
46 "11" 19 "G" "t" "n" 1 536 636 2 "two" "002"
46 "11" 20 "g" "v" "n" 1 602 953 2 "two" "002"
46 "12" 1 "T" NA "n" 1 569 1161 2 "two" "002"
46 "12" 2 "V" NA "n" 1 786 1075 2 "two" "002"
46 "12" 3 "B" "t" "n" 1 719 691 2 "two" "002"
46 "12" 4 "b" "v" "n" 1 485 992 2 "two" "002"
46 "12" 5 "v" "b" "n" 1 602 805 2 "two" "002"
46 "12" 6 "B" "b" "y" 1 802 726 2 "two" "002"
46 "12" 7 "b" "v" "n" 1 752 567 2 "two" "002"
46 "12" 8 "g" "b" "n" 1 718 799 2 "two" "002"
46 "12" 9 "b" "b" "y" 1 435 1353 2 "two" "002"
46 "12" 10 "v" "g" "n" 1 535 990 2 "two" "002"
46 "12" 11 "b" "b" "y" 1 669 735 2 "two" "002"
46 "12" 12 "g" "v" "n" 1 651 1222 2 "two" "002"
46 "12" 13 "b" "b" "y" 1 452 1067 2 "two" "002"
46 "12" 14 "g" "g" "y" 1 569 747 2 "two" "002"
46 "12" 15 "g" "b" "n" 1 902 1150 2 "two" "002"
46 "12" 16 "b" "g" "n" 1 1019 770 2 "two" "002"
46 "12" 17 "T" "g" "y" 0 669 1458 2 "two" "002"
46 "12" 18 "V" "b" "n" 1 734 974 2 "two" "002"
46 "12" 19 "b" "t" "n" 1 752 678 2 "two" "002"
46 "12" 20 "t" "v" "n" 1 635 1122 2 "two" "002"
46 "13" 1 "T" NA "n" 1 786 616 2 "two" "002"
46 "13" 2 "b" NA "n" 1 952 667 2 "two" "002"
46 "13" 3 "T" "t" "y" 1 869 1346 2 "two" "002"
46 "13" 4 "v" "b" "n" 1 485 1182 2 "two" "002"
46 "13" 5 "b" "t" "n" 1 468 1172 2 "two" "002"
46 "13" 6 "V" "v" "y" 1 468 1325 2 "two" "002"
46 "13" 7 "V" "b" "n" 1 485 621 2 "two" "002"
46 "13" 8 "t" "v" "n" 1 669 1007 2 "two" "002"
46 "13" 9 "b" "v" "n" 1 435 897 2 "two" "002"
46 "13" 10 "B" "t" "n" 1 467 1285 2 "two" "002"
46 "13" 11 "T" "b" "n" 1 535 1254 2 "two" "002"
46 "13" 12 "V" "b" "n" 1 552 1305 2 "two" "002"
46 "13" 13 "G" "t" "n" 1 418 1488 2 "two" "002"
46 "13" 14 "B" "v" "y" 0 351 534 2 "two" "002"
46 "13" 15 "t" "g" "n" 1 702 1399 2 "two" "002"
46 "13" 16 "V" "b" "y" 0 886 1468 2 "two" "002"
46 "13" 17 "t" "t" "n" 0 569 1174 2 "two" "002"
46 "13" 18 "b" "v" "y" 0 451 531 2 "two" "002"
46 "13" 19 "b" "t" "y" 0 817 962 2 "two" "002"
46 "13" 20 "b" "b" "y" 1 652 1073 2 "two" "002"
46 "14" 1 "V" NA "n" 1 802 650 2 "two" "002"
46 "14" 2 "G" NA "n" 1 501 1063 2 "two" "002"
46 "14" 3 "v" "v" "y" 1 484 890 2 "two" "002"
46 "14" 4 "V" "g" "n" 1 735 1417 2 "two" "002"
46 "14" 5 "v" "v" "y" 1 368 1429 2 "two" "002"
46 "14" 6 "b" "v" "n" 1 535 911 2 "two" "002"
46 "14" 7 "V" "v" "y" 1 635 1278 2 "two" "002"
46 "14" 8 "G" "b" "n" 1 502 1062 2 "two" "002"
46 "14" 9 "T" "v" "n" 1 468 506 2 "two" "002"
46 "14" 10 "T" "g" "n" 1 568 986 2 "two" "002"
46 "14" 11 "T" "t" "y" 1 351 809 2 "two" "002"
46 "14" 12 "T" "t" "n" 0 735 932 2 "two" "002"
46 "14" 13 "B" "t" "n" 1 819 1231 2 "two" "002"
46 "14" 14 "t" "t" "y" 1 468 1430 2 "two" "002"
46 "14" 15 "T" "b" "n" 1 468 1314 2 "two" "002"
46 "14" 16 "G" "t" "n" 1 752 733 2 "two" "002"
46 "14" 17 "v" "t" "n" 1 736 1043 2 "two" "002"
46 "14" 18 "T" "g" "n" 1 435 1310 2 "two" "002"
46 "14" 19 "b" "v" "n" 1 435 1039 2 "two" "002"
46 "14" 20 "b" "t" "n" 1 435 726 2 "two" "002"
46 "15" 1 "G" NA "n" 1 769 1362 2 "two" "002"
46 "15" 2 "T" NA "n" 1 385 1028 2 "two" "002"
46 "15" 3 "v" "g" "n" 1 569 1099 2 "two" "002"
46 "15" 4 "B" "t" "n" 1 519 1431 2 "two" "002"
